  685                      # POINTS THIS DATABASE
  24.3333   56.8333
  26.0833   56.5000
  24.9167   55.0000
  24.0000   51.8333
  26.2500   50.2500
  28.2500   48.5833
  29.5833   48.3333
  30.1667   50.0000
  27.8333   51.5000        INDIA
  26.6667   54.3333
  27.0000   56.2500
  27.0000   56.7500
  25.7500   57.3333
  25.3333   60.1667
  25.3333   66.5833
  20.7500   71.1667
  22.1667   72.5833
  17.0000   73.2500
  12.4167   75.0000
   8.2500   77.1667
   9.1667   78.5833
  10.2500   79.8333
  11.7500   79.7500
  12.1667   80.0000
  15.0000   80.0833
  19.3333   85.0833
  21.0833   86.9167
  21.8333   90.2500
  22.7500   91.4167
  17.1667   94.5833
  15.8333   94.7500
  15.7500   95.5000
  16.5833   96.7500
  11.4167   98.7500
   8.5000   98.2500
   5.0833  100.4167
   2.8333  101.4167
   1.4167  104.2500
   5.7500  102.6667
  10.2500   99.1667
  13.3333  100.0000
  10.0833  105.0000
   8.6667  105.0000
  11.1667  108.5000
  12.1667  109.1667
  15.3333  108.8333
  19.0000  105.5833
  21.5000  108.0000
  21.4167  109.4167
  20.3333  110.2500        CHINA
  22.6667  115.0000
  24.2500  118.1667
  30.0000  122.0833
  34.8333  119.1667
  37.3333  122.5833
  38.5833  117.5833
  40.5833  120.8333
  38.7500  121.1667
  39.4167  125.4167
  34.3333  126.5833
  35.1667  129.0833
  39.8333  127.3333
  41.3333  129.6667
  43.1667  134.3333
  48.0000  139.5000        RUSSIA
  53.2500  141.3333
  54.9167  135.1667
  59.3333  143.6667
  58.8333  152.0000
  61.5833  156.9167
  61.2500  161.6667
  62.5000  164.7500
  60.6667  162.6667
  59.2500  160.0833
  55.8333  155.5000
  51.2500  157.3333
  56.1667  163.2500
  59.4167  163.1667
  60.5833  168.2500
  59.9167  170.3333
  62.6667  179.6667
  64.6667  178.6667
   0.0       0.0
  66.0000 -179.9167
  64.2500 -173.0000
  66.0833 -169.8333
  67.0833 -174.5000
  68.4167 -178.1667
   0.0       0.0
  69.4167  178.6667
  69.5833  168.2500
  69.5833  160.6667
  70.6667  159.6667
  71.6667  150.0000
  72.8333  140.6667
  71.5000  132.2500
  73.3333  122.8333
  73.6667  114.8333
  76.5000  112.4167
  76.7500  108.1667
  77.7500  104.8333
  75.0000   87.5000
  73.5000   80.3333
  73.3333   70.0833
  70.8333   66.8333
  70.0833   60.1667
  68.7500   53.0000
  67.6667   48.1667
  68.2500   44.1667
  66.3333   43.1667
  68.9167   37.0000
  69.7500   31.2500
  71.1667   25.6667        EUROPE
  70.0833   20.1667
  67.4167   14.6667
  64.9167   11.3333
  61.8333    4.9167
  60.3333    5.0833
  58.5833    5.5833
  59.3333   10.5833
  55.4167   13.0000
  56.1667   15.9167
  60.1667   18.5833
  61.7500   17.3333
  65.7500   23.8333
  65.0000   25.3333
  62.5000   21.1667
  60.1667   22.5833
  55.1667   20.7500
  54.1667   15.1667
  54.2500   10.9167
  57.2500   10.5000
  57.0833    8.6667
  54.3333    8.6667
  52.4167    5.0833
  50.0833    1.5000
  49.2500    0.2500
  48.5000   -4.7500
  46.7500   -2.0000
  43.3333   -2.1667
  43.5000   -5.0833
  43.2500   -8.9167
  37.0833   -8.9167
  37.2500   -7.0000
  36.0833   -5.5000
  36.7500   -3.9167
  36.7500   -2.1667
  38.4167   -0.3333
  39.9167    0.2500
  41.9167    3.1667
  43.5000    4.0000
  44.0833    9.5000
  42.6667   10.9167
  40.0000   15.6667
  37.9167   16.0000
  39.0000   17.0000
  39.6667   16.5000
  40.3333   17.3333
  39.8333   18.2500
  40.1667   18.4167
  41.5000   15.8333
  42.0833   14.6667
  44.2500   12.2500
  45.6667   13.5833
  41.3333   19.4167
  40.0000   19.7500
  38.0000   22.9167
  38.1667   24.0000
  40.1667   23.0833
  40.1667   23.5833
  40.9167   25.1667
  40.3333   26.5833
  40.0000   26.1667        TURKEY
  37.3333   27.5000
  36.4167   30.5000
  36.7500   31.2500
  36.1667   33.1667
  36.5833   35.1667
  34.5000   35.8333
  31.1667   34.0000        ***** 500
  31.0000   32.6667
  31.4167   31.8333
  31.1667   30.0000
  31.5000   25.1667        AFRICA
  32.5833   20.6667
  30.2500   19.1667
  31.5000   15.5833
  32.4167   14.7500
  33.5833   10.5000
  36.9167   11.0000
  36.6667    5.3333
  35.9167    0.5000
  35.5000   -5.1667
  34.8333   -6.3333
  32.1667   -9.2500
  30.3333   -9.5833
  27.5000  -13.2500
  21.5833  -16.9167
  15.0000  -17.0000
  12.0833  -16.3333
  10.0000  -14.0000
   4.9167   -8.9167
   4.5833   -6.9167
   5.0000   -1.5833
   5.9167    5.0000
   4.2500    6.0000
   3.5000    9.5833
   0.0       9.3333
   0.0       0.0
  42.5000   27.5000        BLACK SEA (M=8)
  42.5000   27.5000
  42.0000   35.0000
  41.0833   40.5000
  42.0000   41.6667
  45.0000   36.0833
  44.5833   33.4167
  46.5833   31.4167
  45.6667   29.5833
  42.5000   27.5000
   0.0       0.0
  40.4167   50.2500        CASPIAN SEA (M=7)
  38.0833   48.9167
  36.8333   53.9167
  42.0000   53.0000
  44.3333   50.1667
  45.2500   53.6667
  47.1667   52.5833
  44.7500   46.6667
   0.0       0.0
 -21.9167   43.2500        MADAGASCAR (M=10)
 -24.5000   43.7500
 -25.5000   45.5000
 -23.7500   47.5000
 -19.0833   49.0000
 -15.9167   50.0833
 -12.0000   49.2500
 -14.3333   47.5833
 -15.9167   45.4167
 -17.4167   43.9167
 -21.9167   43.2500
   0.0       0.0
 -39.3333  173.7500        NEW ZEALAND (M=12)
 -40.3333  175.2500
 -41.5833  175.2500
 -38.1667  178.3333
 -37.0000  175.2500
 -35.3333  173.1667
 -38.4167  174.6667
 -39.3333  173.7500
   0.0       0.0
 -45.9167  166.6000
 -46.6667  169.0000
 -42.1667  174.0000
 -40.6667  172.5833
 -43.0000  170.5000
 -45.9167  166.5000
   0.0       0.0
 -34.1667  115.1667        AUSTRALIA (M=28)
 -35.0000  117.7500
 -33.9167  120.0833
 -31.8333  128.5833
 -32.1667  133.4167
 -34.1667  135.2500
 -34.2500  138.0833
 -38.0833  141.1667
 -38.4167  145.0000
 -39.1667  146.4167
